room,occupancy,raw_peak,raw_peak_dist,raw_near,raw_mid,raw_far,raw_mean,raw_std,res_peak,res_peak_dist,res_near,res_mid,res_far,res_mean,res_std
sim2,person,0.023978564563894,197.9791667,0.0032912689393302563,0.006917401091263354,0.0020054921140438397,0.004092478951573022,0.004982736875121033,63.25420964911868,197.9791667,1.0453685412161242,15.945312810803177,0.9684407015470529,6.2812957896604305,13.801142357023581
sim2,person,0.0226863791807004,196.9166667,0.0032654781958571764,0.006199098629472173,0.0019828891924294828,0.0038231908544548027,0.004373182466293552,59.91567557328887,196.9166667,0.9266050781465951,13.946954390777035,1.0209071788193973,5.5623346195271965,12.052705087195976
sim2,person,0.0219363673365378,196.9166667,0.003369186145733342,0.006482104341840892,0.0020000565161242267,0.003957942179970607,0.004582137157915444,57.87031767633085,196.9166667,1.0938934602718942,14.725351408518454,0.9763393275295622,5.866455059095208,12.652154956444157
sim3,empty,0.02478825938888,180.9791667,0.0007263804560269355,0.004568567025257449,0.014788780511273242,0.007333915731113672,0.010205220078129861,15.181433022054916,189.4791667,0.6355381437315605,1.2716495103800658,3.165910310655729,1.8049697689323887,2.645470283080599
sim3,empty,0.0241919542514057,180.625,0.0007698003241510769,0.004706330914430456,0.014837617930920676,0.007412693039243775,0.010237366461890166,7.874318162621907,182.75,0.6787484554919149,1.1803519133049352,3.0622201004233482,1.7458110913602505,2.6661460154087635
sim3,empty,0.0295403192880919,180.9791667,0.0007240307045023289,0.004614778432896404,0.014843560917355317,0.007370052848000017,0.01026027079310991,15.777798966722631,180.9791667,0.6453079751782694,1.1848026510478,3.0958595301417113,1.750802007838522,2.658234161039045
sim3,empty,0.0282090624901769,179.2083333,0.0007046970485580348,0.0046098988299165,0.014765619299460006,0.007333945984974761,0.01014778627241116,12.61492951599511,181.6875,0.6372119454216476,1.3459687841191135,2.8974333490249973,1.731455352440003,2.5656910937480344
sim3,empty,0.0275090337337057,178.1458333,0.0007204299158238384,0.004688231279718044,0.014765712251038138,0.007365958469546463,0.010222125187820568,11.257550808004739,180.2708333,0.7034550888751733,1.2188938533408236,3.029168235314121,1.7538430269902434,2.6308273610968618
sim3,empty,0.0272196289152464,182.0416667,0.0007263161847811296,0.004660368335523822,0.014736091907090484,0.007346664214372375,0.010203223225730345,12.251553955597318,184.1666667,0.6673948769345739,1.3705235536382294,3.1108998294746146,1.8280755249848142,2.703980772588199
sim3,person,0.0830300659474925,135.2916667,0.018546839336123826,0.007213723894173438,0.014613120637089158,0.013073883565661748,0.016086035744783334,154.3208753303091,135.2916667,33.684074136585814,5.748338752822037,3.106645706777212,12.397874353860734,27.719862417892937
sim3,person,0.0740096527730084,128.9166667,0.01852888237848628,0.005899651168840351,0.014735999360526176,0.01265054435770628,0.015090718263109926,137.35715618318034,128.9166667,33.67741829192731,3.099177108485855,3.1009506301576906,11.457891813384002,25.462070890429384
